#chr	start	end	geneName;geneId
4	4232268	4254949	TMEM128;ENSG00000132406
4	4264427	4296895	LYAR;ENSG00000145220
4	4286923	4328512	ZBTB49;ENSG00000168826
4	4344866	4425784	NSG1;ENSG00000168824
4	4412468	4549072	STX18;ENSG00000168818
4	4856392	4870662	MSX1;ENSG00000163132
4	5011312	5026198	CYTL1;ENSG00000170891
4	5048168	5507724	STK32B;ENSG00000152953
4	5521295	5534527	C4orf6;ENSG00000082929
4	5539498	5716274	EVC2;ENSG00000173040
4	5707923	5835771	EVC;ENSG00000072840
4	5744810	5899784	CRMP1;ENSG00000072832
4	5953844	5996544	C4orf50;ENSG00000181215
4	6022925	6207317	JAKMIP1;ENSG00000152969
4	6266575	6309991	WFS1;ENSG00000109501
4	6317304	6570326	PPP2R2C;ENSG00000074211
4	6571901	6630088	MAN2B2;ENSG00000013288
4	6636817	6649471	MRFAP1;ENSG00000179010
4	6689795	6703896	S100P;ENSG00000163993
4	6704427	6716606	MRFAP1L1;ENSG00000178988
4	6712841	6724386	BLOC1S4;ENSG00000186222
4	6778101	6890896	KIAA0232;ENSG00000170871
4	6905968	7039844	TBC1D14;ENSG00000132405
4	7037578	7049727	CCDC96;ENSG00000173013
4	7038625	7063367	TADA2B;ENSG00000173011
4	7055632	7074923	GRPEL1;ENSG00000109519
4	7189264	7749553	SORCS2;ENSG00000184985
4	7427021	7441699	PSAPL1;ENSG00000178597
4	7755440	7946652	AFAP1;ENSG00000196526
4	7935727	7947022	AC097381.1;ENSG00000228919
4	7962038	8165558	ABLIM2;ENSG00000163995
4	8178798	8247829	SH3TC1;ENSG00000125089
4	8266491	8313837	HTRA3;ENSG00000170801
4	8363438	8447449	ACOX3;ENSG00000087008
4	8432866	8500257	TRMT44;ENSG00000155275
4	8555451	8626485	GPR78;ENSG00000155269
4	8589386	8626487	CPZ;ENSG00000109625
4	8842930	8878542	HMX1;ENSG00000215612
4	9167134	9183452	FAM90A26P;ENSG00000229924
4	9207382	9218974	RP11-1286E23.5;ENSG00000231396
4	9207382	9233213	RP11-1286E23.8;ENSG00000232399
4	9212130	9223722	RP11-1286E23.6;ENSG00000233136
4	9216877	9228469	RP11-1286E23.7;ENSG00000227551
4	9231110	9242699	RP11-1286E23.10;ENSG00000223569
4	9240604	9252196	RP11-1286E23.12;ENSG00000249104
4	9245355	9256947	RP11-1286E23.13;ENSG00000250844
4	9250103	9261695	RP11-1286E23.14;ENSG00000248920
4	9254849	9266441	RP11-1286E23.15;ENSG00000250745
4	9259597	9271189	RP11-1286E23.16;ENSG00000249811
4	9264344	9275936	RP11-1286E23.17;ENSG00000248933
4	9269089	9279639	RP11-1286E23.18;ENSG00000250913
4	9321890	9333482	USP17;ENSG00000232264
4	9326636	9338228	RP11-1396O13.4;ENSG00000230430
4	9331383	9342975	RP11-1396O13.5;ENSG00000229579
4	9336128	9347720	USP17L5;ENSG00000227140
4	9340873	9352465	RP11-1396O13.7;ENSG00000235780
4	9345618	9357210	RP11-1396O13.8;ENSG00000231051
4	9350363	9361955	RP11-1396O13.9;ENSG00000231637
4	9359854	9371446	RP11-1396O13.11;ENSG00000228856
4	9380742	9395708	RP11-1396O13.13;ENSG00000219492
4	9441259	9457239	DEFB131;ENSG00000186146
4	9767776	10061559	SLC2A9;ENSG00000109667
4	9778257	9790631	DRD5;ENSG00000169676
4	10070962	10123572	WDR1;ENSG00000071127
4	10436497	10464033	ZNF518B;ENSG00000178163
4	10483018	10691488	CLNK;ENSG00000109684
4	11389773	11436388	HS3ST1;ENSG00000002587
4	13357977	13490988	RAB28;ENSG00000157869
4	13537453	13551673	NKX3-2;ENSG00000109705
4	13565361	13634346	BOD1L1;ENSG00000038219
4	14999297	15076776	CPEB2;ENSG00000137449
4	15336441	15452789	C1QTNF7;ENSG00000163145
4	15466488	15608179	CC2D2A;ENSG00000048342
4	15601161	15688301	FBXL5;ENSG00000118564
4	15678284	15712187	FAM200B;ENSG00000237765
4	15699572	15744935	BST1;ENSG00000109743
4	15774897	15856068	CD38;ENSG00000004468
4	15932191	15945362	FGFBP1;ENSG00000137440
4	15956865	15975931	FGFBP2;ENSG00000137441
4	15959698	16091000	PROM1;ENSG00000007062
4	16157127	16234032	TAPT1;ENSG00000169762
4	16498163	16905431	LDB2;ENSG00000169744
4	17456883	17518856	QDPR;ENSG00000151552
4	17511787	17533726	CLRN2;ENSG00000249581
4	17573814	17614594	LAP3;ENSG00000002549
4	17611253	17632476	MED28;ENSG00000118579
4	17625928	17788134	FAM184B;ENSG00000047662
4	17797277	17817380	DCAF16;ENSG00000163257
4	17807524	17851484	NCAPG;ENSG00000109805
4	17839838	18028498	LCORL;ENSG00000178177
4	20249882	20627183	SLIT2;ENSG00000145147
4	20692904	20759529	PACRGL;ENSG00000163138
4	20725238	21955421	KCNIP4;ENSG00000185774
4	22341693	22522676	GPR125;ENSG00000152990
4	23751663	23910711	PPARGC1A;ENSG00000109819
4	24514063	24591172	DHX15;ENSG00000109606
4	24792084	24807463	SOD3;ENSG00000109610
4	24802738	24986825	CCDC149;ENSG00000181982
4	24995468	25037500	LGI2;ENSG00000153012
4	25116626	25167203	SEPSECS;ENSG00000109618
4	25157262	25285713	PI4K2B;ENSG00000038210
4	25309406	25377004	ZCCHC4;ENSG00000168228
4	25373834	25425119	ANAPC4;ENSG00000053900
4	25651922	25685369	SLC34A2;ENSG00000157765
4	25744054	25870381	SEL1L3;ENSG00000091490
4	25858451	25936434	C4orf52;ENSG00000250317
4	26160076	26441540	RBPJ;ENSG00000168214
4	26478021	26497083	CCKAR;ENSG00000163394
4	26573058	26761972	TBC1D19;ENSG00000109680
4	26854299	27032002	STIM2;ENSG00000109689
4	28358900	28409485	RP11-180C1.1;ENSG00000250038
4	30717036	31149727	PCDH7;ENSG00000169851
4	36062619	36251130	ARAP2;ENSG00000047365
4	36278243	36352377	DTHD1;ENSG00000197057
4	37240841	37456086	KIAA1239;ENSG00000174145
4	37450562	37630116	C4orf19;ENSG00000154274
4	37587421	37692997	RELL1;ENSG00000181826
4	37823254	37869557	PGM2;ENSG00000169299
4	37887707	38145795	TBC1D1;ENSG00000065882
4	37957055	37967745	PTTG2;ENSG00000250254
4	38623028	38671429	AC021860.1;ENSG00000196355
4	38660816	38707662	KLF3;ENSG00000109787
4	38768859	38789610	TLR10;ENSG00000174123
4	38787297	38863437	TLR1;ENSG00000174125
4	38820335	38863437	TLR6;ENSG00000174130
4	38864297	38952359	FAM114A1;ENSG00000197712
4	38963364	39039541	TMEM156;ENSG00000121895
4	39041658	39133476	KLHL5;ENSG00000109790
4	39179023	39292429	WDR19;ENSG00000157796
4	39284075	39372994	RFC1;ENSG00000035928
4	39403472	39458155	KLB;ENSG00000134962
4	39450743	39465567	RPL9;ENSG00000163682
4	39455619	39484272	LIAS;ENSG00000121897
4	39495374	39534930	UGDH;ENSG00000109814
4	39547540	39645709	C4orf34;ENSG00000163683
4	39694663	39789411	UBE2K;ENSG00000078140
4	39819482	39984575	PDS5A;ENSG00000121892
4	40053445	40164871	N4BP2;ENSG00000078177
4	40187672	40251280	RHOH;ENSG00000168421
4	40332345	40362233	CHRNA9;ENSG00000174343
4	40420271	40637891	RBM47;ENSG00000163694
4	40746913	40817001	NSUN7;ENSG00000179299
4	40807043	41223730	APBB2;ENSG00000163697
4	41253429	41275471	UCHL1;ENSG00000154277
4	41356623	41707060	LIMCH1;ENSG00000064042
4	41741098	41755986	PHOX2B;ENSG00000109132
4	41932136	41967588	TMEM33;ENSG00000109133
4	41978712	41993475	DCAF4L1;ENSG00000182308
4	41987488	42094550	SLC30A9;ENSG00000014824
4	42107954	42159894	BEND4;ENSG00000188848
4	42394855	42409503	SHISA3;ENSG00000178343
4	42405389	42664121	ATP8A1;ENSG00000124406
4	42890283	43037674	GRXCR1;ENSG00000215203
4	44170925	44455823	KCTD8;ENSG00000183783
4	44619085	44685572	YIPF7;ENSG00000177752
4	44675443	44707942	GUF1;ENSG00000151806
4	44698884	44733611	GNPDA2;ENSG00000163281
4	46032785	46131097	GABRG1;ENSG00000163285
4	46245443	46482246	GABRA2;ENSG00000151834
4	46731843	46916251	COX7B2;ENSG00000170516
4	46915916	47001423	GABRA4;ENSG00000109158
4	46990739	47433460	GABRB1;ENSG00000163288
4	47447884	47470735	COMMD8;ENSG00000169019
4	47482304	47600502	ATP10D;ENSG00000145246
4	47591014	47845122	CORIN;ENSG00000145244
4	47844256	47921652	NFXL1;ENSG00000170448
4	47911158	48047187	NIPAL1;ENSG00000163293
4	47932993	48023688	CNGA1;ENSG00000198515
4	48063409	48141272	TXK;ENSG00000074966
4	48132799	48276880	TEC;ENSG00000135605
4	48338338	48433075	SLAIN2;ENSG00000109171
4	48480359	48496212	SLC10A4;ENSG00000145248
4	48487268	48514083	ZAR1;ENSG00000182223
4	48494377	48787338	FRYL;ENSG00000075539
4	48802228	48868833	OCIAD1;ENSG00000109180
4	48882035	48913953	OCIAD2;ENSG00000145247
4	48983263	49069097	CWH43;ENSG00000109182
4	52704165	52788002	DCUN1D4;ENSG00000109184
4	52854867	52888785	LRRC66;ENSG00000188993
4	52881871	52909647	SGCB;ENSG00000163069
4	52912496	52968457	SPATA18;ENSG00000163071
4	53455339	53530501	USP46;ENSG00000109189
4	53583784	53622806	ERVMER34-1;ENSG00000226887
4	53723456	53737999	RASL11B;ENSG00000128045
4	53734148	54237241	SCFD2;ENSG00000184178
4	54238809	55166438	FIP1L1;ENSG00000145216
4	54320467	54572571	LNX1;ENSG00000072201
4	54870955	54935856	CHIC2;ENSG00000109220
4	54960689	54973671	GSX2;ENSG00000180613
4	55090263	55169413	PDGFRA;ENSG00000134853
4	55519084	55611880	KIT;ENSG00000157404
4	55939643	55996755	KDR;ENSG00000128052
4	56207275	56244262	SRD5A3;ENSG00000128039
4	56257123	56297338	TMEM165;ENSG00000134851
4	56289069	56418304	CLOCK;ENSG00000134852
4	56417691	56463378	PDCL2;ENSG00000163440
4	56456395	56507864	NMU;ENSG00000109255
4	56714781	56776199	EXOC1;ENSG00000090989
4	56810036	56904269	CEP135;ENSG00000174799
4	57031360	57199790	KIAA1211;ENSG00000109265
4	57199455	57258665	AASDH;ENSG00000157426
4	57254527	57306780	PPAT;ENSG00000128059
4	57296906	57332533	PAICS;ENSG00000128050
4	57328080	57374838	SRP72;ENSG00000174780
4	57366374	57395057	ARL9;ENSG00000196503
4	57391774	57474672	THEGL;ENSG00000249693
4	57509154	57553064	HOPX;ENSG00000171476
4	57671025	57692907	SPINK2;ENSG00000128040
4	57769074	57807009	REST;ENSG00000084093
4	57824535	57849988	NOA1;ENSG00000084092
4	57838887	57902333	POLR2B;ENSG00000047315
4	57891938	57981550	IGFBP7;ENSG00000163453
4	62061975	62943183	LPHN3;ENSG00000150471
4	65135974	65280185	TECRL;ENSG00000205678
4	66180280	66541212	EPHA5;ENSG00000145242
4	68332520	68416323	CENPC1;ENSG00000145241
4	68419445	68478054	STAP1;ENSG00000035720
4	68476478	68571896	UBA6;ENSG00000033178
4	68600045	68625077	GNRHR;ENSG00000109163
4	68681593	68754749	TMPRSS11D;ENSG00000153802
4	68770102	68834857	TMPRSS11A;ENSG00000187054
4	68913915	69000597	TMPRSS11F;ENSG00000198092
4	69051958	69088630	TMPRSS11BNL;ENSG00000226894
4	69087370	69116437	TMPRSS11B;ENSG00000185873
4	69171104	69220806	YTHDC1;ENSG00000083896
4	69308166	69368321	TMPRSS11E;ENSG00000087128
4	69397901	69439244	UGT2B17;ENSG00000197888
4	69507347	69541345	UGT2B15;ENSG00000196620
4	69676710	69701913	UGT2B10;ENSG00000109181
4	69789180	69822508	UGT2A3;ENSG00000135220
4	69912080	69983704	UGT2B7;ENSG00000171234
4	70060668	70085448	UGT2B11;ENSG00000213759
4	70141216	70165767	UGT2B28;ENSG00000135226
4	70340882	70396731	UGT2B4;ENSG00000156096
4	70449134	70523966	UGT2A1;ENSG00000173610
4	70587565	70658678	SULT1B1;ENSG00000173597
4	70671497	70730869	SULT1E1;ENSG00000109193
4	70791798	70817288	CSN1S1;ENSG00000126545
4	70815973	70831724	CSN2;ENSG00000135222
4	70856646	70873286	STATH;ENSG00000126549
4	70889129	70907254	HTN3;ENSG00000205649
4	70911118	70929561	HTN1;ENSG00000126550
4	70994332	71047515	C4orf40;ENSG00000187533
4	71057212	71075292	ODAM;ENSG00000109205
4	71086787	71105968	FDCSP;ENSG00000181617
4	71103304	71122144	CSN3;ENSG00000171209
4	71195697	71207832	CABS1;ENSG00000145309
4	71221477	71237874	SMR3A;ENSG00000109208
4	71230809	71260960	SMR3B;ENSG00000171201
4	71258598	71280910	PROL1;ENSG00000171199
4	71291208	71353713	MUC7;ENSG00000171195
4	71379256	71403458	AMTN;ENSG00000187689
4	71452972	71478004	AMBN;ENSG00000178522
4	71489460	71557532	ENAM;ENSG00000132464
4	71516257	71552533	IGJ;ENSG00000132465
4	71549195	71561266	UTP3;ENSG00000132467
4	71564920	71678031	RUFY3;ENSG00000018189
4	71676498	71710661	GRSF1;ENSG00000132463
4	71763042	71893165	MOB1B;ENSG00000173542
4	71853254	71901630	DCK;ENSG00000156136
4	72048002	72442803	SLC4A4;ENSG00000080493
4	72602409	72674757	GC;ENSG00000145321
4	72892520	73018783	NPFFR2;ENSG00000056291
4	73141685	73439515	ADAMTS3;ENSG00000156140
4	73916796	73940471	COX18;ENSG00000163626
4	73934092	74129514	ANKRD17;ENSG00000132466
4	74257830	74292128	ALB;ENSG00000163631
4	74291854	74326890	AFP;ENSG00000081051
4	74342399	74374690	AFM;ENSG00000079557
4	74432266	74491347	RASSF6;ENSG00000169435
4	74601222	74614432	IL8;ENSG00000169429
4	74697213	74719780	CXCL6;ENSG00000124875
4	74713905	74724871	PF4V1;ENSG00000109272
4	74730109	74741958	CXCL1;ENSG00000163739
4	74841793	74852840	PF4;ENSG00000163737
4	74847754	74858913	PPBP;ENSG00000163736
4	74856358	74869495	CXCL5;ENSG00000163735
4	74897305	74909523	CXCL3;ENSG00000163734
4	74957792	74970009	CXCL2;ENSG00000081041
4	74974890	75173815	MTHFD2L;ENSG00000163738
4	75169189	75186023	EPGN;ENSG00000182585
4	75225859	75259467	EREG;ENSG00000124882
4	75305850	75325725	AREG;ENSG00000109321
4	75475628	75495485	AREGB;ENSG00000205595
4	75664968	75724895	BTC;ENSG00000174808
4	75853304	75980324	PARM1;ENSG00000169116
4	76399246	76444973	RCHY1;ENSG00000163743
4	76434155	76480682	THAP6;ENSG00000174796
4	76476257	76496094	C4orf26;ENSG00000174792
4	76498214	76560899	CDKL2;ENSG00000138769
4	76562965	76654708	G3BP2;ENSG00000138757
4	76644761	76740381	USO1;ENSG00000138768
4	76776019	76828723	PPEF2;ENSG00000156194
4	76826808	76867203	NAAA;ENSG00000138744
4	76857102	76917114	SDAD1;ENSG00000198301
4	76917427	76933640	CXCL9;ENSG00000138755
4	76927336	77038954	ART3;ENSG00000156219
4	76937272	76949649	CXCL10;ENSG00000169245
4	76949834	76967567	CXCL11;ENSG00000169248
4	77030811	77074667	NUP54;ENSG00000138750
4	77074889	77140045	SCARB2;ENSG00000138760
4	77130192	77237281	FAM47E;ENSG00000189157
4	77167885	77237751	STBD1;ENSG00000118804
4	77229153	77348020	CCDC158;ENSG00000163749
4	77351252	77709405	SHROOM3;ENSG00000138771
4	77811081	77824001	SOWAHB;ENSG00000186212
4	77865855	77966536	SEPT11;ENSG00000138758
4	77963310	78002157	CCNI;ENSG00000118816
4	78073303	78359541	CCNG2;ENSG00000138764
4	78427906	78537987	CXCL13;ENSG00000156234
4	78629540	78745768	CNOT6L;ENSG00000138767
4	78778673	78878943	MRPL1;ENSG00000169288
4	78973723	79470422	FRAS1;ENSG00000138759
4	79467672	79536596	ANXA3;ENSG00000138772
4	79692495	79842525	BMP2K;ENSG00000138756
4	79803280	79865591	PAQR3;ENSG00000163291
4	80141847	80252203	NAA11;ENSG00000156269
4	80322507	80334371	GK2;ENSG00000196475
4	80817302	81051607	ANTXR2;ENSG00000163297
4	81100032	81130482	PRDM8;ENSG00000152784
4	81182752	81262833	FGF5;ENSG00000138675
4	81251873	81889909	C4orf22;ENSG00000197826
4	81947118	81983684	BMP3;ENSG00000152785
4	82004836	82141217	PRKG2;ENSG00000138669
4	82342546	82398081	RASGEF1B;ENSG00000138670
4	83268650	83300655	HNRNPD;ENSG00000138668
4	83338716	83356293	HNRPDL;ENSG00000152795
4	83346714	83387243	ENOPH1;ENSG00000145293
4	83400742	83488509	TMEM150C;ENSG00000249242
4	83545691	83725009	SCD5;ENSG00000145284
4	83734813	83827318	SEC31A;ENSG00000138674
4	83816836	83846437	THAP9;ENSG00000168152
4	83826125	83939078	LIN54;ENSG00000189308
4	83950599	84001970	COPS4;ENSG00000138663
4	84006200	84063227	PLAC8;ENSG00000145287
4	84177688	84211066	COQ2;ENSG00000173085
4	84208613	84261305	HPSE;ENSG00000173083
4	84323495	84382008	HELQ;ENSG00000163312
4	84372084	84395887	MRPS18C;ENSG00000163319
4	84377091	84449500	FAM175A;ENSG00000163322
4	84452066	84532027	AGPAT9;ENSG00000138678
4	85408060	85424602	NKX6-1;ENSG00000163623
4	85499131	85577490	CDS1;ENSG00000163624
4	85585703	85892543	WDFY3;ENSG00000163625
4	86391266	86928822	ARHGAP24;ENSG00000138639
4	86931275	87520283	MAPK10;ENSG00000109339
4	87510467	87741323	PTPN13;ENSG00000163629
4	87739620	87775415	SLC10A6;ENSG00000145283
4	87792357	87862353	C4orf36;ENSG00000163633
4	87851153	88067205	AFF1;ENSG00000172493
4	88076254	88146759	KLHL8;ENSG00000145332
4	88219940	88249057	HSD17B13;ENSG00000170509
4	88252761	88317537	HSD17B11;ENSG00000198189
4	88338733	88385605	NUDT9;ENSG00000170502
4	88389486	88457212	SPARCL1;ENSG00000152583
4	88524680	88543061	DSPP;ENSG00000152591
4	88566458	88590512	DMP1;ENSG00000152592
4	88715732	88738073	IBSP;ENSG00000029559
4	88737562	88772968	MEPE;ENSG00000152595
4	88891818	88909561	SPP1;ENSG00000118785
4	88923819	89003928	PKD2;ENSG00000118762
4	89006415	89157473	ABCG2;ENSG00000118777
4	89178314	89210920	PPM1K;ENSG00000163644
4	89294890	89369262	HERC6;ENSG00000138642
4	89373267	89432313	HERC5;ENSG00000138646
4	89437135	89449963	PYURF;ENSG00000145337
4	89437723	89447939	PIGY;ENSG00000255072
4	89439960	89634692	HERC3;ENSG00000138641
4	89612065	89624385	NAP1L5;ENSG00000177432
4	89642105	90037548	FAM13A;ENSG00000138640
4	90028967	90041049	TIGD2;ENSG00000180346
4	90160428	90234160	GPRIN3;ENSG00000185477
4	90640249	90764465	SNCA;ENSG00000145335
4	90795682	90880779	MMRN1;ENSG00000138722
4	91043685	92528063	FAM190A;ENSG00000184305
4	92235184	92251456	RP11-763F8.1;ENSG00000249049
4	93213401	93230328	RP11-9B6.1;ENSG00000248511
4	93220549	94700706	GRID2;ENSG00000152208
4	94745041	94756220	ATOH1;ENSG00000172238
4	95123761	95217442	SMARCAD1;ENSG00000163104
4	95214685	95269026	HPGDS;ENSG00000163106
4	95368036	95594376	PDLIM5;ENSG00000163110
4	95674118	96084598	BMPR1B;ENSG00000138696
4	96078654	96475356	UNC5C;ENSG00000182168
4	96756238	96767624	PDHA2;ENSG00000163114
4	98100243	99069390	STPG2;ENSG00000163116
4	99177534	99370011	RAP1GDS1;ENSG00000138698
4	99386517	99584779	TSPAN5;ENSG00000168785
4	99787834	99856787	EIF4E;ENSG00000151247
4	99911770	99988963	METAP1;ENSG00000164024
4	99987131	100014951	ADH5;ENSG00000197894
4	100039807	100083948	ADH4;ENSG00000198099
4	100118794	100145693	ADH6;ENSG00000172955
4	100192523	100217184	ADH1A;ENSG00000187758
4	100221120	100247557	ADH1B;ENSG00000196616
4	100328417	100361893	ADH7;ENSG00000196344
4	100427160	100468459	C4orf17;ENSG00000138813
4	100462865	100490188	TRMT10A;ENSG00000145331
4	100479917	100550155	MTTP;ENSG00000138823
4	100552685	100580804	RP11-766F14.2;ENSG00000248713
4	100732989	100796310	DAPP1;ENSG00000070190
4	100794492	100820646	LAMTOR3;ENSG00000109270
4	100812404	100872882	DNAJB14;ENSG00000164031
4	100864242	100876544	H2AFZ;ENSG00000164032
4	101102026	101116938	DDIT4L;ENSG00000145358
4	101311497	101806282	EMCN;ENSG00000164035
4	101939565	102274434	PPP3CA;ENSG00000138814
4	102263936	102275039	AP001816.1;ENSG00000254531
4	102327442	103000968	BANK1;ENSG00000153064
4	103167197	103357414	SLC39A8;ENSG00000138821
4	103417485	103543458	NFKB1;ENSG00000109320
4	103547659	103687150	MANBA;ENSG00000109323
4	103710539	103795052	UBE2D3;ENSG00000109332
4	103785134	103815398	CISD2;ENSG00000145354
4	103801204	103945895	SLC9B1;ENSG00000164037
4	103936024	104011985	SLC9B2;ENSG00000164038
4	103995591	104026039	BDH2;ENSG00000164039
4	104021962	104124565	CENPE;ENSG00000138778
4	104502187	104645972	TACR3;ENSG00000169836
4	105384468	105421057	CXXC4;ENSG00000168772
4	106062031	106205972	TET2;ENSG00000168769
4	106285233	106400237	PPA2;ENSG00000138777
4	106468776	106621834	ARHGEF38;ENSG00000236699
4	106598783	106822142	INTS12;ENSG00000138785
4	106624934	106773884	GSTCD;ENSG00000138780
4	106810931	106930183	NPNT;ENSG00000168743
4	106960473	107247651	TBCK;ENSG00000145348
4	107231700	107275382	AIMP1;ENSG00000164022
4	107837958	108209962	DKK2;ENSG00000155011
4	108506432	108646607	PAPSS1;ENSG00000138801
4	108740718	108841202	SGMS2;ENSG00000164023
4	108847524	108879612	CYP2U1;ENSG00000155016
4	108905869	108961330	HADH;ENSG00000138796
4	108963700	109095111	LEF1;ENSG00000138795
4	109536721	109556567	RPL34;ENSG00000109475
4	109566739	109593975	OSTC;ENSG00000198856
4	109658195	109689209	AGXT2L1;ENSG00000164089
4	109726876	110228812	COL25A1;ENSG00000188517
4	110349927	110466611	SEC24B;ENSG00000138802
4	110476360	110614873	CCDC109B;ENSG00000005059
4	110604784	110629738	CASP6;ENSG00000138794
4	110626144	110656232	PLA2G12A;ENSG00000123739
4	110656851	110728334	CFI;ENSG00000205403
4	110731665	110750892	GAR1;ENSG00000109534
4	110744149	110770759	RRH;ENSG00000180245
4	110767485	110798470	LRIT3;ENSG00000183423
4	110829039	110938421	EGF;ENSG00000138798
4	110962001	111125354	ELOVL6;ENSG00000170522
4	111281888	111491440	ENPEP;ENSG00000138792
4	111533578	111568278	PITX2;ENSG00000164093
4	113061552	113115236	C4orf32;ENSG00000174749
4	113147892	113196202	AP1AR;ENSG00000138660
4	113191782	113212058	TIFA;ENSG00000145365
4	113201664	113368775	ALPK1;ENSG00000073331
4	113429671	113442327	NEUROG2;ENSG00000178403
4	113455491	113563150	C4orf21;ENSG00000138658
4	113553119	113583747	LARP7;ENSG00000174720
4	113734264	114309895	ANK2;ENSG00000145362
4	114367187	114688082	CAMK2D;ENSG00000145349
4	114816439	114905882	ARSJ;ENSG00000180801
4	115514610	115604379	UGT8;ENSG00000174607
4	115743918	116040031	NDST4;ENSG00000138653
4	117999717	118011735	TRAM1L1;ENSG00000174599
4	118949772	119184802	NDST3;ENSG00000164100
4	119196192	119279157	PRSS12;ENSG00000164099
4	119601522	119637200	METTL14;ENSG00000145388
4	119638977	119764837	SEC24D;ENSG00000150961
4	119804995	119987401	SYNPO2;ENSG00000172403
4	120051938	120113943	MYOZ2;ENSG00000172399
4	120108927	120138798	RP11-455G16.1;ENSG00000178636
4	120128741	120221671	USP53;ENSG00000145390
4	120213206	120230599	C4orf3;ENSG00000164096
4	120233404	120248544	FABP2;ENSG00000145384
